id,food_code,component,unity,value
171222,BRC0434E,Magnésio,mg,31.70
171223,BRC0434E,Fósforo,mg,190.00
171224,BRC0434E,Potássio,mg,302.00
171225,BRC0434E,Manganês,mg,0.34
171226,BRC0434E,Zinco,mg,0.75
171227,BRC0434E,Cobre,mg,0.09
171228,BRC0434E,Selênio,mcg,46.50
171229,BRC0434E,Vitamina A (RE),mcg,17.10
171230,BRC0434E,Vitamina A (RAE),mcg,17.00
171231,BRC0434E,Vitamina D,mcg,5.03
171232,BRC0434E,Alfa-tocoferol (Vitamina E),mg,1.57
171233,BRC0434E,Tiamina,mg,0.05
171234,BRC0434E,Riboflavina,mg,0.08
171235,BRC0434E,Niacina,mg,0.67
171236,BRC0434E,Vitamina B6,mg,0.02
171237,BRC0434E,Vitamina B12,mcg,2.44
171238,BRC0434E,Vitamina C,mg,0.00
171239,BRC0434E,Equivalente de folato,mcg,38.20
171240,BRC0434E,Sal de adição,g,0.00
171241,BRC0434E,Açúcar de adição,g,0.00
171242,BRC0434E,Gordura de adição,g,0.00
171243,BRC0434E,Proteína vegetal,g,0.00
171244,BRC0434E,Proteína animal,g,0.00
171245,BRC0158E,Energia,kJ,1207.00
171246,BRC0158E,Energia,kcal,289.00
171247,BRC0158E,Umidade,g,45.40
171248,BRC0158E,Carboidrato total,g,14.60
171249,BRC0158E,Carboidrato disponível,g,13.60
171250,BRC0158E,Proteína,g,21.40
171251,BRC0158E,Lipídios,g,16.30
171252,BRC0158E,Fibra alimentar,g,0.96
171253,BRC0158E,Álcool,g,0.00
171254,BRC0158E,Cinzas,g,2.20
171255,BRC0158E,Colesterol,mg,92.00
171256,BRC0158E,Ácidos graxos saturados,g,2.81
171257,BRC0158E,Ácidos graxos monoinsaturados,g,5.43
171258,BRC0158E,Ácidos graxos poliinsaturados,g,7.30
171259,BRC0158E,Ácidos graxos trans,g,0.07
171260,BRC0158E,Cálcio,mg,28.80
171261,BRC0158E,Ferro,mg,1.72
171262,BRC0158E,Sódio,mg,475.00
171263,BRC0158E,Magnésio,mg,31.80
171264,BRC0158E,Fósforo,mg,190.00
171265,BRC0158E,Potássio,mg,302.00
171266,BRC0158E,Manganês,mg,0.34
171267,BRC0158E,Zinco,mg,0.75
171268,BRC0158E,Cobre,mg,0.09
171269,BRC0158E,Selênio,mcg,46.50
171270,BRC0158E,Vitamina A (RE),mcg,17.10
171271,BRC0158E,Vitamina A (RAE),mcg,17.00
171272,BRC0158E,Vitamina D,mcg,5.03
171273,BRC0158E,Alfa-tocoferol (Vitamina E),mg,1.57
171274,BRC0158E,Tiamina,mg,0.05
171275,BRC0158E,Riboflavina,mg,0.08
171276,BRC0158E,Niacina,mg,0.67
171277,BRC0158E,Vitamina B6,mg,0.02
171278,BRC0158E,Vitamina B12,mcg,2.44
171279,BRC0158E,Vitamina C,mg,0.00
171280,BRC0158E,Equivalente de folato,mcg,38.20
171281,BRC0158E,Sal de adição,g,0.45
171282,BRC0158E,Açúcar de adição,g,0.00
171283,BRC0158E,Gordura de adição,g,0.00
171284,BRC0158E,Proteína vegetal,g,0.00
171285,BRC0158E,Proteína animal,g,0.00
171286,BRC0236E,Energia,kJ,530.00
171287,BRC0236E,Energia,kcal,125.00
171288,BRC0236E,Umidade,g,74.80
171289,BRC0236E,Carboidrato total,g,2.87
171290,BRC0236E,Carboidrato disponível,g,2.32
171291,BRC0236E,Proteína,g,14.40
171292,BRC0236E,Lipídios,g,6.51
171293,BRC0236E,Fibra alimentar,g,0.55
171294,BRC0236E,Álcool,g,0.00
171295,BRC0236E,Cinzas,g,1.48
171296,BRC0236E,Colesterol,mg,44.20
171297,BRC0236E,Ácidos graxos saturados,g,1.09
171298,BRC0236E,Ácidos graxos monoinsaturados,g,4.02
171299,BRC0236E,Ácidos graxos poliinsaturados,g,1.04
171300,BRC0236E,Ácidos graxos trans,g,0.01
171301,BRC0236E,Cálcio,mg,18.10
171302,BRC0236E,Ferro,mg,0.26
171303,BRC0236E,Sódio,mg,264.00
171304,BRC0236E,Magnésio,mg,21.50
171305,BRC0236E,Fósforo,mg,130.00
171306,BRC0236E,Potássio,mg,322.00
171307,BRC0236E,Manganês,mg,0.04
171308,BRC0236E,Zinco,mg,0.29
171309,BRC0236E,Cobre,mg,0.02
171310,BRC0236E,Selênio,mcg,0.05
171311,BRC0236E,Vitamina A (RE),mcg,44.60
171312,BRC0236E,Vitamina A (RAE),mcg,25.10
171313,BRC0236E,Vitamina D,mcg,7.24
171314,BRC0236E,Alfa-tocoferol (Vitamina E),mg,0.60
171315,BRC0236E,Tiamina,mg,0.02
171316,BRC0236E,Riboflavina,mg,0.03
171317,BRC0236E,Niacina,mg,0.14
171318,BRC0236E,Vitamina B6,mg,0.03
171319,BRC0236E,Vitamina B12,mcg,0.62
171320,BRC0236E,Vitamina C,mg,4.60
171321,BRC0236E,Equivalente de folato,mcg,13.40
171322,BRC0236E,Sal de adição,g,0.45
171323,BRC0236E,Açúcar de adição,g,0.00
171324,BRC0236E,Gordura de adição,g,2.55
171325,BRC0236E,Proteína vegetal,g,0.48
171326,BRC0236E,Proteína animal,g,13.90
171327,BRC0241E,Energia,kJ,652.00
171328,BRC0241E,Energia,kcal,156.00
171329,BRC0241E,Umidade,g,71.70
171330,BRC0241E,Carboidrato total,g,1.46
171331,BRC0241E,Carboidrato disponível,g,1.25
171332,BRC0241E,Proteína,g,15.10
171333,BRC0241E,Lipídios,g,10.10
171334,BRC0241E,Fibra alimentar,g,0.22
171335,BRC0241E,Álcool,g,0.00
171336,BRC0241E,Cinzas,g,1.66
171337,BRC0241E,Colesterol,mg,60.00
171338,BRC0241E,Ácidos graxos saturados,g,3.89
171339,BRC0241E,Ácidos graxos monoinsaturados,g,3.43
171340,BRC0241E,Ácidos graxos poliinsaturados,g,0.85
171341,BRC0241E,Ácidos graxos trans,g,0.17
171342,BRC0241E,Cálcio,mg,54.70
171343,BRC0241E,Ferro,mg,0.35
171344,BRC0241E,Sódio,mg,318.00
171345,BRC0241E,Magnésio,mg,17.90
171346,BRC0241E,Fósforo,mg,173.00
171347,BRC0241E,Potássio,mg,248.00
171348,BRC0241E,Manganês,mg,0.02
171349,BRC0241E,Zinco,mg,0.48
171350,BRC0241E,Cobre,mg,0.06
171351,BRC0241E,Selênio,mcg,30.40
171352,BRC0241E,Vitamina A (RE),mcg,2.08
171353,BRC0241E,Vitamina A (RAE),mcg,2.08
171354,BRC0241E,Vitamina D,mcg,3.92
171355,BRC0241E,Alfa-tocoferol (Vitamina E),mg,1.04
171356,BRC0241E,Tiamina,mg,0.01
171357,BRC0241E,Riboflavina,mg,0.09
171358,BRC0241E,Niacina,mg,0.90
171359,BRC0241E,Vitamina B6,mg,0.01
171360,BRC0241E,Vitamina B12,mcg,1.85
171361,BRC0241E,Vitamina C,mg,0.40
171362,BRC0241E,Equivalente de folato,mcg,12.40
171363,BRC0241E,Sal de adição,g,0.45
171364,BRC0241E,Açúcar de adição,g,0.00
171365,BRC0241E,Gordura de adição,g,0.00
171366,BRC0241E,Proteína vegetal,g,0.00
171367,BRC0241E,Proteína animal,g,0.00
171368,BRC0228E,Energia,kJ,682.00
171369,BRC0228E,Energia,kcal,163.00
171370,BRC0228E,Umidade,g,69.10
171371,BRC0228E,Carboidrato total,g,0.24
171372,BRC0228E,Carboidrato disponível,g,0.24
171373,BRC0228E,Proteína,g,19.10
171374,BRC0228E,Lipídios,g,9.53
171375,BRC0228E,Fibra alimentar,g,0.00
171376,BRC0228E,Álcool,g,0.00
171377,BRC0228E,Cinzas,g,1.98
171378,BRC0228E,Colesterol,mg,69.40
171379,BRC0228E,Ácidos graxos saturados,g,3.41
171380,BRC0228E,Ácidos graxos monoinsaturados,g,3.83
171381,BRC0228E,Ácidos graxos poliinsaturados,g,1.13
171382,BRC0228E,Ácidos graxos trans,g,0.18
171383,BRC0228E,Cálcio,mg,20.80
171384,BRC0228E,Ferro,mg,0.25
171385,BRC0228E,Sódio,mg,391.00
171386,BRC0228E,Magnésio,mg,21.80
171387,BRC0228E,Fósforo,mg,144.00
171388,BRC0228E,Potássio,mg,262.00
171389,BRC0228E,Manganês,mg,0.02
171390,BRC0228E,Zinco,mg,0.31
171391,BRC0228E,Cobre,mg,0.02
171392,BRC0228E,Selênio,mcg,38.90
171393,BRC0228E,Vitamina A (RE),mcg,2.91
171394,BRC0228E,Vitamina A (RAE),mcg,3.23
171395,BRC0228E,Vitamina D,mcg,5.16
171396,BRC0228E,Alfa-tocoferol (Vitamina E),mg,1.29
171397,BRC0228E,Tiamina,mg,0.00
171398,BRC0228E,Riboflavina,mg,0.05
171399,BRC0228E,Niacina,mg,0.66
171400,BRC0228E,Vitamina B6,mg,0.00
171401,BRC0228E,Vitamina B12,mcg,2.51
171402,BRC0228E,Vitamina C,mg,0.20
171403,BRC0228E,Equivalente de folato,mcg,13.80
171404,BRC0228E,Sal de adição,g,0.45
171405,BRC0228E,Açúcar de adição,g,0.00
171406,BRC0228E,Gordura de adição,g,0.00
171407,BRC0228E,Proteína vegetal,g,0.00
171408,BRC0228E,Proteína animal,g,0.00
171409,BRC0233E,Energia,kJ,626.00
171410,BRC0233E,Energia,kcal,150.00
171411,BRC0233E,Umidade,g,71.60
171412,BRC0233E,Carboidrato total,g,1.96
171413,BRC0233E,Carboidrato disponível,g,1.54
171414,BRC0233E,Proteína,g,16.20
171415,BRC0233E,Lipídios,g,8.66
171416,BRC0233E,Fibra alimentar,g,0.42
171417,BRC0233E,Álcool,g,0.00
171418,BRC0233E,Cinzas,g,1.56
171419,BRC0233E,Colesterol,mg,59.50
171420,BRC0233E,Ácidos graxos saturados,g,3.29
171421,BRC0233E,Ácidos graxos monoinsaturados,g,3.37
171422,BRC0233E,Ácidos graxos poliinsaturados,g,0.94
171423,BRC0233E,Ácidos graxos trans,g,0.18
171424,BRC0233E,Cálcio,mg,16.80
171425,BRC0233E,Ferro,mg,0.36
171426,BRC0233E,Sódio,mg,294.00
171427,BRC0233E,Magnésio,mg,19.50
171428,BRC0233E,Fósforo,mg,131.00
171429,BRC0233E,Potássio,mg,262.00
171430,BRC0233E,Manganês,mg,0.04
171431,BRC0233E,Zinco,mg,0.46
171432,BRC0233E,Cobre,mg,0.14
171433,BRC0233E,Selênio,mcg,36.10
171434,BRC0233E,Vitamina A (RE),mcg,2.43
171435,BRC0233E,Vitamina A (RAE),mcg,2.43
171436,BRC0233E,Vitamina D,mcg,4.39
171437,BRC0233E,Alfa-tocoferol (Vitamina E),mg,1.05
171438,BRC0233E,Tiamina,mg,0.01
171439,BRC0233E,Riboflavina,mg,0.08
171440,BRC0233E,Niacina,mg,1.11
171441,BRC0233E,Vitamina B6,mg,0.37
171442,BRC0233E,Vitamina B12,mcg,2.10
171443,BRC0233E,Vitamina C,mg,0.41
171444,BRC0233E,Equivalente de folato,mcg,14.50
171445,BRC0233E,Sal de adição,g,0.45
171446,BRC0233E,Açúcar de adição,g,0.00
171447,BRC0233E,Gordura de adição,g,0.00
171448,BRC0233E,Proteína vegetal,g,0.00
171449,BRC0233E,Proteína animal,g,0.00
171450,BRC0230E,Energia,kJ,609.00
171451,BRC0230E,Energia,kcal,146.00
171452,BRC0230E,Umidade,g,71.50
171453,BRC0230E,Carboidrato total,g,0.98
171454,BRC0230E,Carboidrato disponível,g,0.69
171455,BRC0230E,Proteína,g,17.80
171456,BRC0230E,Lipídios,g,7.88
171457,BRC0230E,Fibra alimentar,g,0.29
171458,BRC0230E,Álcool,g,0.00
171459,BRC0230E,Cinzas,g,1.87
171460,BRC0230E,Colesterol,mg,67.30
171461,BRC0230E,Ácidos graxos saturados,g,1.33
171462,BRC0230E,Ácidos graxos monoinsaturados,g,3.15
171463,BRC0230E,Ácidos graxos poliinsaturados,g,2.81
171464,BRC0230E,Ácidos graxos trans,g,0.02
171465,BRC0230E,Cálcio,mg,21.30
171466,BRC0230E,Ferro,mg,50.80
171467,BRC0230E,Sódio,mg,367.00
171468,BRC0230E,Magnésio,mg,21.30
171469,BRC0230E,Fósforo,mg,145.00
171470,BRC0230E,Potássio,mg,272.00
171471,BRC0230E,Manganês,mg,0.09
171472,BRC0230E,Zinco,mg,0.45
171473,BRC0230E,Cobre,mg,0.12
171474,BRC0230E,Selênio,mcg,33.30
171475,BRC0230E,Vitamina A (RE),mcg,18.00
171476,BRC0230E,Vitamina A (RAE),mcg,11.60
171477,BRC0230E,Vitamina D,mcg,4.42
171478,BRC0230E,Alfa-tocoferol (Vitamina E),mg,1.32
171479,BRC0230E,Tiamina,mg,0.02
171480,BRC0230E,Riboflavina,mg,0.06
171481,BRC0230E,Niacina,mg,0.66
171482,BRC0230E,Vitamina B6,mg,0.01
171483,BRC0230E,Vitamina B12,mcg,2.57
171484,BRC0230E,Vitamina C,mg,2.66
171485,BRC0230E,Equivalente de folato,mcg,14.40
171486,BRC0230E,Sal de adição,g,0.45
171487,BRC0230E,Açúcar de adição,g,0.00
171488,BRC0230E,Gordura de adição,g,0.00
171489,BRC0230E,Proteína vegetal,g,0.00
171490,BRC0230E,Proteína animal,g,0.00
171491,BRC0229E,Energia,kJ,647.00
171492,BRC0229E,Energia,kcal,155.00
171493,BRC0229E,Umidade,g,71.10
171494,BRC0229E,Carboidrato total,g,1.19
171495,BRC0229E,Carboidrato disponível,g,1.05
171496,BRC0229E,Proteína,g,16.40
171497,BRC0229E,Lipídios,g,9.50
171498,BRC0229E,Fibra alimentar,g,0.14
171499,BRC0229E,Álcool,g,0.00
171500,BRC0229E,Cinzas,g,1.91
171501,BRC0229E,Colesterol,mg,54.00
171502,BRC0229E,Ácidos graxos saturados,g,1.52
171503,BRC0229E,Ácidos graxos monoinsaturados,g,3.48
171504,BRC0229E,Ácidos graxos poliinsaturados,g,3.60
171505,BRC0229E,Ácidos graxos trans,g,0.04
171506,BRC0229E,Cálcio,mg,17.20
171507,BRC0229E,Ferro,mg,0.20
171508,BRC0229E,Sódio,mg,429.00
171509,BRC0229E,Magnésio,mg,18.20
171510,BRC0229E,Fósforo,mg,125.00
171511,BRC0229E,Potássio,mg,231.00
171512,BRC0229E,Manganês,mg,0.02
171513,BRC0229E,Zinco,mg,0.27
171514,BRC0229E,Cobre,mg,0.02
171515,BRC0229E,Selênio,mcg,33.20
171516,BRC0229E,Vitamina A (RE),mcg,4.46
171517,BRC0229E,Vitamina A (RAE),mcg,4.92
171518,BRC0229E,Vitamina D,mcg,4.42
171519,BRC0229E,Alfa-tocoferol (Vitamina E),mg,1.30
171520,BRC0229E,Tiamina,mg,0.00
171521,BRC0229E,Riboflavina,mg,0.05
171522,BRC0229E,Niacina,mg,0.56
171523,BRC0229E,Vitamina B6,mg,0.00
171524,BRC0229E,Vitamina B12,mcg,2.15
171525,BRC0229E,Vitamina C,mg,0.45
171526,BRC0229E,Equivalente de folato,mcg,11.50
171527,BRC0229E,Sal de adição,g,0.45
171528,BRC0229E,Açúcar de adição,g,0.00
171529,BRC0229E,Gordura de adição,g,0.00
171530,BRC0229E,Proteína vegetal,g,0.00
171531,BRC0229E,Proteína animal,g,0.00
171532,BRC0231E,Energia,kJ,563.00
171533,BRC0231E,Energia,kcal,135.00
171534,BRC0231E,Umidade,g,73.60
171535,BRC0231E,Carboidrato total,g,1.27
171536,BRC0231E,Carboidrato disponível,g,0.82
171537,BRC0231E,Proteína,g,16.50
171538,BRC0231E,Lipídios,g,7.13
171539,BRC0231E,Fibra alimentar,g,0.45
171540,BRC0231E,Álcool,g,0.00
171541,BRC0231E,Cinzas,g,1.48
171542,BRC0231E,Colesterol,mg,50.80
171543,BRC0231E,Ácidos graxos saturados,g,1.21
171544,BRC0231E,Ácidos graxos monoinsaturados,g,2.99
171545,BRC0231E,Ácidos graxos poliinsaturados,g,2.41
171546,BRC0231E,Ácidos graxos trans,g,0.02
171547,BRC0231E,Cálcio,mg,20.30
171548,BRC0231E,Ferro,mg,0.19
171549,BRC0231E,Sódio,mg,244.00
171550,BRC0231E,Magnésio,mg,19.90
171551,BRC0231E,Fósforo,mg,128.00
171552,BRC0231E,Potássio,mg,257.00
171553,BRC0231E,Manganês,mg,0.05
171554,BRC0231E,Zinco,mg,0.29
171555,BRC0231E,Cobre,mg,0.02
171556,BRC0231E,Selênio,mcg,33.30
171557,BRC0231E,Vitamina A (RE),mcg,40.40
171558,BRC0231E,Vitamina A (RAE),mcg,21.40
171559,BRC0231E,Vitamina D,mcg,4.42
171560,BRC0231E,Alfa-tocoferol (Vitamina E),mg,1.17
171561,BRC0231E,Tiamina,mg,0.01
171562,BRC0231E,Riboflavina,mg,0.04
171563,BRC0231E,Niacina,mg,0.63
171564,BRC0231E,Vitamina B6,mg,0.01
171565,BRC0231E,Vitamina B12,mcg,2.14
171566,BRC0231E,Vitamina C,mg,0.42
171567,BRC0231E,Equivalente de folato,mcg,14.40
171568,BRC0231E,Sal de adição,g,0.45
171569,BRC0231E,Açúcar de adição,g,0.00
171570,BRC0231E,Gordura de adição,g,0.00
171571,BRC0231E,Proteína vegetal,g,0.00
171572,BRC0231E,Proteína animal,g,0.00
171573,BRC0232E,Energia,kJ,562.00
171574,BRC0232E,Energia,kcal,134.00
171575,BRC0232E,Umidade,g,74.10
171576,BRC0232E,Carboidrato total,g,1.07
171577,BRC0232E,Carboidrato disponível,g,0.67
171578,BRC0232E,Proteína,g,16.60
171579,BRC0232E,Lipídios,g,7.16
171580,BRC0232E,Fibra alimentar,g,0.40
171581,BRC0232E,Álcool,g,0.00
171582,BRC0232E,Cinzas,g,1.03
171583,BRC0232E,Colesterol,mg,51.10
171584,BRC0232E,Ácidos graxos saturados,g,1.21
171585,BRC0232E,Ácidos graxos monoinsaturados,g,3.00
171586,BRC0232E,Ácidos graxos poliinsaturados,g,2.41
171587,BRC0232E,Ácidos graxos trans,g,0.02
171588,BRC0232E,Cálcio,mg,20.00
171589,BRC0232E,Ferro,mg,0.18
171590,BRC0232E,Sódio,mg,65.50
171591,BRC0232E,Magnésio,mg,19.80
171592,BRC0232E,Fósforo,mg,128.00
171593,BRC0232E,Potássio,mg,255.00
171594,BRC0232E,Manganês,mg,0.04
171595,BRC0232E,Zinco,mg,0.29
171596,BRC0232E,Cobre,mg,0.01
171597,BRC0232E,Selênio,mcg,33.50
171598,BRC0232E,Vitamina A (RE),mcg,40.40
171599,BRC0232E,Vitamina A (RAE),mcg,21.40
171600,BRC0232E,Vitamina D,mcg,4.45
171601,BRC0232E,Alfa-tocoferol (Vitamina E),mg,1.17
171602,BRC0232E,Tiamina,mg,0.01
171603,BRC0232E,Riboflavina,mg,0.04
171604,BRC0232E,Niacina,mg,0.63
171605,BRC0232E,Vitamina B6,mg,0.01
171606,BRC0232E,Vitamina B12,mcg,2.16
171607,BRC0232E,Vitamina C,mg,0.34
171608,BRC0232E,Equivalente de folato,mcg,14.20
171609,BRC0232E,Sal de adição,g,0.00
171610,BRC0232E,Açúcar de adição,g,0.00
171611,BRC0232E,Gordura de adição,g,0.00
171612,BRC0232E,Proteína vegetal,g,0.00
171613,BRC0232E,Proteína animal,g,0.00
171614,BRC0240E,Energia,kJ,715.00
171615,BRC0240E,Energia,kcal,170.00
171616,BRC0240E,Umidade,g,62.80
171617,BRC0240E,Carboidrato total,g,12.50
171618,BRC0240E,Carboidrato disponível,g,11.70
171619,BRC0240E,Proteína,g,17.20
171620,BRC0240E,Lipídios,g,5.87
171621,BRC0240E,Fibra alimentar,g,0.87
171622,BRC0240E,Álcool,g,0.00
171623,BRC0240E,Cinzas,g,1.60
171624,BRC0240E,Colesterol,mg,52.70
171625,BRC0240E,Ácidos graxos saturados,g,1.01
171626,BRC0240E,Ácidos graxos monoinsaturados,g,2.75
171627,BRC0240E,Ácidos graxos poliinsaturados,g,1.57
171628,BRC0240E,Ácidos graxos trans,g,0.02
171629,BRC0240E,Cálcio,mg,25.10
171630,BRC0240E,Ferro,mg,0.30
171631,BRC0240E,Sódio,mg,248.00
171632,BRC0240E,Magnésio,mg,25.00
171633,BRC0240E,Fósforo,mg,134.00
171634,BRC0240E,Potássio,mg,294.00
171635,BRC0240E,Manganês,mg,0.12
171636,BRC0240E,Zinco,mg,0.32
171637,BRC0240E,Cobre,mg,0.01
171638,BRC0240E,Selênio,mcg,34.70
171639,BRC0240E,Vitamina A (RE),mcg,17.80
171640,BRC0240E,Vitamina A (RAE),mcg,8.98
171641,BRC0240E,Vitamina D,mcg,4.59
171642,BRC0240E,Alfa-tocoferol (Vitamina E),mg,1.19
171643,BRC0240E,Tiamina,mg,0.00
171644,BRC0240E,Riboflavina,mg,0.04
171645,BRC0240E,Niacina,mg,0.56
171646,BRC0240E,Vitamina B6,mg,0.10
171647,BRC0240E,Vitamina B12,mcg,2.23
171648,BRC0240E,Vitamina C,mg,1.02
171649,BRC0240E,Equivalente de folato,mcg,17.30
171650,BRC0240E,Sal de adição,g,0.45
171651,BRC0240E,Açúcar de adição,g,0.00
171652,BRC0240E,Gordura de adição,g,0.00
171653,BRC0240E,Proteína vegetal,g,0.00
171654,BRC0240E,Proteína animal,g,0.00
171655,BRC0154E,Energia,kJ,577.00
171656,BRC0154E,Energia,kcal,138.00
171657,BRC0154E,Umidade,g,73.10
171658,BRC0154E,Carboidrato total,g,0.00
171659,BRC0154E,Carboidrato disponível,g,0.00
171660,BRC0154E,Proteína,g,21.00
171661,BRC0154E,Lipídios,g,5.94
171662,BRC0154E,Fibra alimentar,g,0.00
171663,BRC0154E,Álcool,g,0.00
171664,BRC0154E,Cinzas,g,1.66
171665,BRC0154E,Colesterol,mg,65.60
171666,BRC0154E,Ácidos graxos saturados,g,1.03
171667,BRC0154E,Ácidos graxos monoinsaturados,g,3.10
171668,BRC0154E,Ácidos graxos poliinsaturados,g,1.16
171669,BRC0154E,Ácidos graxos trans,g,0.01
171670,BRC0154E,Cálcio,mg,20.50
171671,BRC0154E,Ferro,mg,0.18
171672,BRC0154E,Sódio,mg,263.00
171673,BRC0154E,Magnésio,mg,22.30
171674,BRC0154E,Fósforo,mg,158.00
171675,BRC0154E,Potássio,mg,287.00
171676,BRC0154E,Manganês,mg,0.01
171677,BRC0154E,Zinco,mg,0.32
171678,BRC0154E,Cobre,mg,0.00
171679,BRC0154E,Selênio,mcg,43.00
171680,BRC0154E,Vitamina A (RE),mcg,3.22
171681,BRC0154E,Vitamina A (RAE),mcg,3.22
171682,BRC0154E,Vitamina D,mcg,5.71
171683,BRC0154E,Alfa-tocoferol (Vitamina E),mg,1.36
171684,BRC0154E,Tiamina,mg,0.00
171685,BRC0154E,Riboflavina,mg,0.05
171686,BRC0154E,Niacina,mg,0.70
171687,BRC0154E,Vitamina B6,mg,0.00
171688,BRC0154E,Vitamina B12,mcg,2.77
171689,BRC0154E,Vitamina C,mg,0.00
171690,BRC0154E,Equivalente de folato,mcg,13.90
171691,BRC0154E,Sal de adição,g,0.45
171692,BRC0154E,Açúcar de adição,g,0.00
171693,BRC0154E,Gordura de adição,g,0.00
171694,BRC0154E,Proteína vegetal,g,0.00
171695,BRC0154E,Proteína animal,g,0.00
171696,BRC0153E,Energia,kJ,570.00
171697,BRC0153E,Energia,kcal,136.00
171698,BRC0153E,Umidade,g,72.20
171699,BRC0153E,Carboidrato total,g,0.05
171700,BRC0153E,Carboidrato disponível,g,0.05
171701,BRC0153E,Proteína,g,20.80
171702,BRC0153E,Lipídios,g,5.84
171703,BRC0153E,Fibra alimentar,g,0.00
171704,BRC0153E,Álcool,g,0.00
171705,BRC0153E,Cinzas,g,1.22
171706,BRC0153E,Colesterol,mg,66.00
171707,BRC0153E,Ácidos graxos saturados,g,1.04
171708,BRC0153E,Ácidos graxos monoinsaturados,g,3.12
171709,BRC0153E,Ácidos graxos poliinsaturados,g,1.17
171710,BRC0153E,Ácidos graxos trans,g,0.01
171711,BRC0153E,Cálcio,mg,20.40
171712,BRC0153E,Ferro,mg,0.21
171713,BRC0153E,Sódio,mg,99.10
171714,BRC0153E,Magnésio,mg,25.00
171715,BRC0153E,Fósforo,mg,176.00
171716,BRC0153E,Potássio,mg,339.00
171717,BRC0153E,Manganês,mg,0.01
171718,BRC0153E,Zinco,mg,0.33
171719,BRC0153E,Cobre,mg,0.00
171720,BRC0153E,Selênio,mcg,0.00
171721,BRC0153E,Vitamina A (RE),mcg,3.24
171722,BRC0153E,Vitamina A (RAE),mcg,3.24
171723,BRC0153E,Vitamina D,mcg,10.80
171724,BRC0153E,Alfa-tocoferol (Vitamina E),mg,0.20
171725,BRC0153E,Tiamina,mg,0.00
171726,BRC0153E,Riboflavina,mg,0.05
171727,BRC0153E,Niacina,mg,0.00
171728,BRC0153E,Vitamina B6,mg,0.00
171729,BRC0153E,Vitamina B12,mcg,0.92
171730,BRC0153E,Vitamina C,mg,0.00
171731,BRC0153E,Equivalente de folato,mcg,12.30
171732,BRC0153E,Sal de adição,g,0.00
171733,BRC0153E,Açúcar de adição,g,0.00
171734,BRC0153E,Gordura de adição,g,0.00
171735,BRC0153E,Proteína vegetal,g,0.00
171736,BRC0153E,Proteína animal,g,20.80
171737,BRC0422E,Energia,kJ,479.00
171738,BRC0422E,Energia,kcal,114.00
171739,BRC0422E,Umidade,g,77.20
171740,BRC0422E,Carboidrato total,g,0.03
171741,BRC0422E,Carboidrato disponível,g,0.49
171742,BRC0422E,Proteína,g,16.00
171743,BRC0422E,Lipídios,g,5.48
171744,BRC0422E,Fibra alimentar,g,0.51
171745,BRC0422E,Álcool,g,0.00
171746,BRC0422E,Cinzas,g,1.24
171747,BRC0422E,Colesterol,mg,48.90
171748,BRC0422E,Ácidos graxos saturados,g,0.93
171749,BRC0422E,Ácidos graxos monoinsaturados,g,2.55
171750,BRC0422E,Ácidos graxos poliinsaturados,g,1.49
171751,BRC0422E,Ácidos graxos trans,g,0.01
171752,BRC0422E,Cálcio,mg,17.50
171753,BRC0422E,Ferro,mg,0.25
171754,BRC0422E,Sódio,mg,154.00
171755,BRC0422E,Magnésio,mg,21.70
171756,BRC0422E,Fósforo,mg,138.00
171757,BRC0422E,Potássio,mg,313.00
171758,BRC0422E,Manganês,mg,0.03
171759,BRC0422E,Zinco,mg,0.29
171760,BRC0422E,Cobre,mg,0.03
171761,BRC0422E,Selênio,mcg,32.10
171762,BRC0422E,Vitamina A (RE),mcg,29.70
171763,BRC0422E,Vitamina A (RAE),mcg,16.10
171764,BRC0422E,Vitamina D,mcg,4.26
171765,BRC0422E,Alfa-tocoferol (Vitamina E),mg,1.25
171766,BRC0422E,Tiamina,mg,0.03
171767,BRC0422E,Riboflavina,mg,0.04
171768,BRC0422E,Niacina,mg,0.55
171769,BRC0422E,Vitamina B6,mg,0.01
171770,BRC0422E,Vitamina B12,mcg,2.07
171771,BRC0422E,Vitamina C,mg,4.07
171772,BRC0422E,Equivalente de folato,mcg,14.30
171773,BRC0422E,Sal de adição,g,0.00
171774,BRC0422E,Açúcar de adição,g,0.00
171775,BRC0422E,Gordura de adição,g,0.00
171776,BRC0422E,Proteína vegetal,g,0.00
171777,BRC0422E,Proteína animal,g,0.00
171778,BRC0410E,Energia,kJ,568.00
171779,BRC0410E,Energia,kcal,136.00
171780,BRC0410E,Umidade,g,73.30
171781,BRC0410E,Carboidrato total,g,1.95
171782,BRC0410E,Carboidrato disponível,g,1.89
171783,BRC0410E,Proteína,g,16.80
171784,BRC0410E,Lipídios,g,6.76
171785,BRC0410E,Fibra alimentar,g,0.05
171786,BRC0410E,Álcool,g,0.00
171787,BRC0410E,Cinzas,g,1.21
171788,BRC0410E,Colesterol,mg,52.60
171789,BRC0410E,Ácidos graxos saturados,g,1.79
171790,BRC0410E,Ácidos graxos monoinsaturados,g,2.88
171791,BRC0410E,Ácidos graxos poliinsaturados,g,1.44
171792,BRC0410E,Ácidos graxos trans,g,0.02
171793,BRC0410E,Cálcio,mg,47.60
171794,BRC0410E,Ferro,mg,0.27
